return_id,order_id,product_id,return_date,return_reason
1928,13556,726,2024-05-14,Defective
1929,3716,548,2024-02-08,Wrong Size
1930,3768,192,2025-08-01,Defective
1931,1666,829,2023-02-09,Wrong Size
1932,10054,38,2023-05-12,Changed Mind
1933,13152,968,2023-12-23,Defective
1934,3132,801,2023-02-04,Late Delivery
1935,4470,847,2024-01-18,Wrong Size
1936,19091,378,2023-09-14,Late Delivery
1937,363,84,2024-06-12,Wrong Size
1938,2064,726,2024-07-05,Defective
1939,6190,295,2025-09-15,Defective
1940,6848,872,2023-01-21,Defective
1941,12222,681,2023-04-22,Defective
1942,6975,8,2025-06-28,Defective
1943,14233,793,2024-01-24,Defective
1944,5621,245,2025-01-29,Late Delivery
1945,4780,235,2024-03-26,Late Delivery
1946,16432,485,2023-09-24,Defective
1947,16474,555,2024-06-15,Wrong Size
1948,3081,838,2023-01-15,Wrong Size
1949,2034,446,2022-11-27,Late Delivery
1950,16827,13,2024-07-27,Wrong Size
1951,8616,692,2024-02-05,Late Delivery
1952,13894,295,2025-07-27,Defective
1953,4433,684,2023-05-08,Late Delivery
1954,14460,343,2023-01-20,Changed Mind
1955,7155,351,2022-11-14,Changed Mind
1956,5911,239,2025-07-09,Changed Mind
1957,7311,595,2024-12-17,Changed Mind
1958,11217,496,2025-01-26,Late Delivery
1959,5856,657,2024-12-13,Late Delivery
1960,17904,520,2022-12-30,Defective
1961,7238,75,2023-07-09,Late Delivery
1962,18640,512,2022-10-06,Defective
1963,15184,30,2024-02-01,Changed Mind
1964,7897,487,2023-05-01,Changed Mind
1965,6907,807,2024-10-03,Defective
1966,2831,288,2023-09-12,Changed Mind
1967,11601,67,2023-04-10,Changed Mind
1968,11263,885,2024-04-14,Defective
1969,9109,308,2025-09-17,Changed Mind
1970,14090,791,2025-08-19,Defective
1971,13088,239,2023-06-10,Changed Mind
1972,13126,348,2022-12-27,Defective
1973,19545,918,2024-10-15,Late Delivery
1974,10423,973,2022-09-25,Late Delivery
1975,6907,17,2023-02-10,Defective
1976,8503,851,2024-07-24,Wrong Size
1977,2569,349,2025-07-18,Defective
1978,668,348,2023-11-12,Defective
1979,11206,598,2024-06-25,Wrong Size
1980,5721,525,2025-06-30,Late Delivery
1981,15551,8,2025-04-12,Late Delivery
1982,920,85,2024-03-30,Wrong Size
1983,8619,87,2024-09-16,Defective
1984,2714,997,2022-11-24,Defective
1985,10715,765,2023-06-23,Changed Mind
1986,6225,526,2023-07-15,Wrong Size
1987,6190,645,2025-04-11,Late Delivery
1988,11783,154,2023-06-04,Changed Mind
1989,19961,606,2023-04-07,Wrong Size
1990,14578,124,2024-03-21,Defective
1991,13814,281,2022-10-09,Changed Mind
1992,6936,970,2025-06-01,Defective
1993,1168,743,2023-03-05,Defective
1994,11198,174,2025-03-12,Defective
1995,3022,262,2023-04-29,Wrong Size
1996,2312,814,2025-04-07,Changed Mind
1997,16534,485,2024-05-09,Changed Mind
1998,5834,517,2023-04-04,Wrong Size
1999,340,246,2023-08-05,Changed Mind
2000,18332,552,2025-02-20,Defective
2001,16265,962,2022-11-15,Late Delivery
2002,10901,342,2024-04-16,Late Delivery
2003,16201,801,2024-01-11,Wrong Size
2004,698,426,2023-10-09,Late Delivery
2005,17172,474,2023-08-26,Late Delivery
2006,11695,836,2024-11-19,Wrong Size
2007,9442,362,2025-08-29,Changed Mind
2008,19863,916,2023-10-11,Changed Mind
2009,9816,446,2024-01-05,Defective
2010,12484,689,2024-12-11,Wrong Size
2011,16457,607,2022-09-21,Late Delivery
2012,4961,288,2023-05-21,Wrong Size
2013,12590,100,2025-05-12,Late Delivery
2014,5144,665,2024-08-08,Late Delivery
2015,16037,304,2025-09-02,Wrong Size
2016,7204,922,2023-11-08,Changed Mind
2017,15090,547,2023-06-05,Changed Mind
2018,1317,938,2023-09-06,Defective
2019,17035,494,2025-08-01,Wrong Size
2020,3224,694,2023-10-21,Wrong Size
2021,10844,23,2023-07-04,Changed Mind
2022,5913,33,2024-06-04,Changed Mind
2023,8699,552,2023-08-28,Late Delivery
2024,4708,957,2023-04-29,Wrong Size
2025,2651,128,2023-09-08,Late Delivery
2026,8342,993,2023-12-03,Late Delivery
2027,17432,252,2025-04-04,Changed Mind
2028,2649,130,2023-09-17,Defective
2029,6727,461,2024-03-12,Defective
2030,6183,778,2024-01-02,Changed Mind
2031,8165,682,2023-04-02,Defective
2032,2402,828,2025-07-19,Late Delivery
2033,9569,608,2023-05-01,Late Delivery
2034,7274,819,2023-04-29,Defective
2035,15787,531,2023-05-17,Wrong Size
2036,5637,309,2025-08-31,Changed Mind
2037,16390,328,2024-12-17,Wrong Size
2038,16601,286,2023-04-07,Wrong Size
2039,17948,118,2024-03-28,Changed Mind
2040,5856,834,2025-04-13,Defective
2041,3481,995,2024-08-04,Defective
2042,1780,310,2024-09-12,Wrong Size
2043,9578,221,2022-11-13,Wrong Size
2044,18667,47,2024-01-11,Changed Mind
2045,7202,5,2023-10-02,Late Delivery
2046,4311,975,2024-02-15,Defective
2047,13235,345,2022-09-19,Wrong Size
2048,18644,476,2025-07-17,Wrong Size
2049,8252,1,2023-10-30,Changed Mind
2050,2780,891,2024-12-15,Defective
2051,19313,369,2024-08-12,Changed Mind
2052,11052,345,2024-04-26,Wrong Size
2053,264,720,2024-11-16,Late Delivery
2054,5528,147,2025-01-23,Wrong Size
2055,9283,193,2024-07-06,Late Delivery
2056,16659,4,2023-07-25,Changed Mind
2057,1987,796,2025-01-09,Late Delivery
2058,17193,768,2024-05-22,Changed Mind
2059,6216,897,2023-06-02,Changed Mind
2060,7066,822,2024-03-23,Changed Mind
2061,3116,127,2025-08-24,Wrong Size
2062,18889,407,2023-08-23,Defective
2063,5557,23,2024-10-04,Wrong Size
2064,15443,94,2022-12-29,Wrong Size
2065,13619,623,2024-05-25,Changed Mind
2066,2,65,2022-11-30,Wrong Size
2067,13337,197,2025-01-20,Late Delivery
2068,7615,882,2025-06-27,Late Delivery
2069,10352,147,2023-12-12,Changed Mind
2070,5508,963,2025-05-24,Wrong Size
2071,19848,756,2023-01-13,Wrong Size
2072,5314,142,2025-07-22,Defective
2073,18675,178,2025-09-07,Defective
2074,6436,591,2024-02-23,Changed Mind
2075,6954,104,2024-01-26,Changed Mind
2076,4581,165,2025-02-16,Changed Mind
2077,15857,793,2022-12-10,Changed Mind
2078,7310,348,2023-10-03,Defective
2079,4705,168,2025-07-27,Wrong Size
2080,12888,497,2025-01-24,Late Delivery
2081,18040,227,2024-12-01,Late Delivery
2082,16774,177,2025-08-25,Defective
2083,10542,295,2024-01-12,Wrong Size
2084,9711,623,2022-09-25,Wrong Size
2085,1753,330,2023-05-15,Late Delivery
2086,12190,390,2024-08-17,Late Delivery
2087,14159,967,2025-08-17,Changed Mind
2088,2696,323,2024-04-16,Wrong Size
2089,18148,382,2024-09-07,Wrong Size
2090,113,292,2025-02-18,Late Delivery
2091,3937,978,2025-09-02,Defective
2092,12290,346,2025-04-26,Defective
2093,16669,410,2024-03-05,Wrong Size
2094,3189,509,2025-01-28,Defective
2095,5978,560,2025-06-08,Late Delivery
2096,5508,821,2024-07-13,Defective
2097,3670,533,2024-08-05,Late Delivery
2098,1447,707,2023-08-29,Defective
2099,7110,98,2023-02-10,Late Delivery
2100,14642,328,2024-12-23,Wrong Size
2101,16802,856,2023-07-27,Wrong Size
2102,6932,762,2025-03-24,Wrong Size
2103,3705,648,2025-04-13,Wrong Size
2104,2810,846,2024-11-22,Defective
2105,9029,222,2024-11-15,Changed Mind
2106,9440,178,2023-07-05,Late Delivery
2107,19213,972,2025-07-09,Defective
2108,3243,800,2025-04-24,Late Delivery
2109,6964,596,2025-04-04,Defective
2110,10196,127,2023-01-20,Wrong Size
2111,9772,122,2023-11-28,Late Delivery
2112,2669,938,2024-05-10,Changed Mind
2113,1454,659,2024-04-30,Changed Mind
2114,19569,637,2025-02-12,Wrong Size
2115,15548,552,2024-03-28,Late Delivery
2116,3406,990,2023-10-18,Defective
2117,7888,778,2023-11-20,Wrong Size
2118,2301,520,2022-11-26,Late Delivery
2119,14380,869,2023-10-13,Defective
2120,12248,988,2022-10-11,Late Delivery
2121,2277,190,2024-04-25,Changed Mind
2122,1028,868,2025-09-04,Changed Mind
2123,6577,149,2024-09-28,Wrong Size
2124,12683,486,2025-01-28,Wrong Size
2125,1529,522,2025-03-24,Defective
2126,5878,933,2024-07-04,Defective
2127,736,273,2024-05-11,Defective
2128,2874,985,2023-09-25,Late Delivery
2129,11408,722,2025-09-15,Wrong Size
2130,16190,899,2023-07-01,Defective
2131,4569,684,2024-12-22,Defective
2132,13624,948,2025-07-25,Wrong Size
2133,12346,85,2023-10-03,Changed Mind
2134,6591,21,2022-09-21,Changed Mind
2135,7711,766,2022-11-23,Wrong Size
2136,57,961,2023-04-12,Late Delivery
2137,15676,468,2024-11-23,Changed Mind
2138,8097,645,2024-06-03,Late Delivery
2139,18838,908,2024-10-28,Changed Mind
2140,12502,736,2023-07-14,Defective
2141,12365,744,2024-09-11,Defective
2142,19683,32,2024-06-12,Defective
2143,6635,252,2024-05-26,Wrong Size
2144,7711,848,2024-12-04,Late Delivery
2145,8645,336,2022-11-01,Changed Mind
2146,12433,302,2022-12-20,Defective
2147,17349,979,2024-05-18,Wrong Size
2148,13072,200,2024-07-11,Wrong Size
2149,4940,207,2022-11-06,Changed Mind
2150,17836,911,2024-06-01,Late Delivery
2151,12579,126,2025-09-11,Changed Mind
2152,7077,969,2023-01-04,Late Delivery
2153,13017,306,2023-06-08,Wrong Size
2154,14509,67,2023-08-25,Late Delivery
2155,6685,338,2023-05-12,Late Delivery
2156,15110,898,2023-06-30,Late Delivery
2157,10160,245,2024-01-19,Wrong Size
2158,962,808,2025-03-24,Late Delivery
2159,9052,800,2025-07-18,Changed Mind
2160,503,628,2024-04-12,Late Delivery
2161,15077,93,2023-10-03,Defective
2162,9191,628,2022-11-18,Changed Mind
2163,10816,918,2025-03-21,Wrong Size
2164,4292,136,2025-01-04,Late Delivery
2165,11183,698,2022-10-03,Changed Mind
2166,9213,90,2023-05-09,Wrong Size
2167,14544,495,2025-07-11,Changed Mind
2168,8904,99,2024-02-28,Defective
2169,18722,86,2023-03-25,Defective
2170,11588,534,2024-12-28,Changed Mind
2171,10690,514,2023-10-20,Late Delivery
2172,14196,974,2023-11-11,Late Delivery
2173,13616,77,2025-01-06,Late Delivery
2174,10791,59,2025-04-14,Changed Mind
2175,4451,2,2024-08-18,Defective
2176,8024,815,2025-02-12,Changed Mind
2177,5134,492,2025-02-10,Defective
2178,3052,637,2024-07-03,Defective
2179,13413,569,2024-11-10,Wrong Size
2180,18963,895,2025-05-28,Changed Mind
2181,5637,359,2025-08-31,Late Delivery
2182,9839,720,2025-05-20,Changed Mind
2183,6852,41,2024-07-02,Late Delivery
2184,6511,484,2025-03-03,Wrong Size
2185,518,295,2023-03-28,Wrong Size
2186,18002,366,2024-08-05,Late Delivery
2187,11490,519,2023-12-24,Changed Mind
2188,10598,671,2024-07-10,Changed Mind
2189,1370,724,2023-09-20,Changed Mind
2190,13813,364,2023-12-12,Changed Mind
2191,17770,304,2024-10-20,Wrong Size
2192,7806,432,2025-01-10,Defective
2193,384,387,2023-03-22,Late Delivery
2194,13445,332,2025-02-27,Changed Mind
2195,5595,515,2023-11-08,Late Delivery
2196,19224,779,2025-07-02,Changed Mind
2197,7121,305,2024-09-21,Changed Mind
2198,17960,190,2022-11-13,Changed Mind
2199,4743,897,2023-07-02,Defective
2200,3392,96,2023-07-26,Defective
2201,19291,183,2023-07-13,Defective
2202,15752,997,2024-10-22,Changed Mind
2203,3651,981,2025-01-26,Defective
2204,18299,378,2023-01-03,Wrong Size
2205,8190,848,2024-09-29,Changed Mind
2206,2809,15,2023-10-27,Changed Mind
2207,720,138,2025-07-24,Wrong Size
2208,8824,489,2025-02-16,Defective
2209,10891,289,2023-05-06,Changed Mind
2210,15059,654,2024-09-23,Wrong Size
2211,3057,88,2025-04-19,Late Delivery
2212,19465,958,2023-01-30,Late Delivery
2213,5783,100,2024-08-14,Late Delivery
2214,8234,794,2024-02-27,Late Delivery
2215,14873,60,2022-12-12,Late Delivery
2216,191,364,2024-04-13,Late Delivery
2217,13239,307,2022-10-24,Late Delivery
2218,5730,610,2023-08-04,Changed Mind
2219,19729,601,2025-09-12,Late Delivery
2220,2970,933,2022-10-10,Wrong Size
2221,668,155,2024-09-05,Late Delivery
2222,9185,867,2023-09-12,Late Delivery
2223,7473,617,2022-12-04,Wrong Size
2224,17548,134,2025-01-10,Changed Mind
2225,496,123,2025-03-30,Defective
2226,6897,176,2023-03-27,Changed Mind
2227,11102,574,2024-02-24,Changed Mind
2228,7310,958,2025-02-18,Changed Mind
2229,4013,933,2022-11-22,Changed Mind
2230,5836,356,2023-12-02,Late Delivery
2231,3674,399,2023-04-03,Changed Mind
2232,10656,63,2024-10-07,Changed Mind
2233,13126,501,2025-09-05,Changed Mind
2234,6168,957,2024-06-25,Late Delivery
2235,8643,237,2025-01-24,Late Delivery
2236,19091,279,2025-02-09,Wrong Size
2237,29,365,2023-12-14,Defective
2238,19623,577,2024-08-29,Defective
2239,157,279,2025-06-01,Wrong Size
2240,10579,425,2024-08-10,Late Delivery
2241,4553,922,2023-08-03,Defective
2242,18484,725,2023-06-24,Late Delivery
2243,4064,776,2023-08-10,Changed Mind
2244,10338,671,2025-06-18,Wrong Size
2245,8050,176,2025-07-28,Defective
2246,12357,116,2023-11-10,Defective
2247,17599,765,2023-01-17,Changed Mind
2248,1690,342,2024-11-10,Wrong Size
2249,16071,423,2024-07-16,Changed Mind
2250,5355,629,2024-10-20,Wrong Size
2251,3291,777,2023-05-20,Changed Mind
2252,14388,933,2023-06-30,Defective
2253,19170,211,2025-03-13,Changed Mind
2254,17284,87,2023-07-18,Changed Mind
2255,41,214,2023-10-18,Defective
2256,11464,630,2024-03-22,Defective
2257,5191,125,2024-05-20,Defective
2258,17445,214,2025-05-25,Changed Mind
2259,5401,25,2024-08-15,Late Delivery
2260,16183,19,2023-01-31,Wrong Size
2261,12396,360,2023-06-22,Changed Mind
2262,4583,951,2022-12-03,Wrong Size
2263,10817,121,2025-04-16,Changed Mind
2264,16480,541,2025-04-10,Wrong Size
2265,13790,55,2022-12-24,Changed Mind
2266,15086,316,2023-09-27,Defective
2267,16599,186,2025-02-18,Late Delivery
2268,8440,587,2024-06-25,Late Delivery
2269,13426,967,2024-06-08,Changed Mind
2270,11924,82,2023-04-07,Late Delivery
2271,1211,807,2023-06-11,Wrong Size
2272,17626,507,2025-06-12,Changed Mind
2273,18761,177,2023-12-23,Wrong Size
2274,19984,478,2023-10-09,Defective
2275,4064,40,2022-12-01,Wrong Size
2276,19890,697,2023-04-04,Changed Mind
2277,7382,500,2023-11-01,Defective
2278,5394,185,2023-07-26,Wrong Size
2279,12166,477,2022-12-30,Defective
2280,16523,733,2025-06-24,Wrong Size
2281,18316,135,2022-12-16,Late Delivery
2282,19401,679,2023-03-07,Late Delivery
2283,4247,206,2024-05-30,Late Delivery
2284,7459,347,2025-07-13,Wrong Size
2285,112,608,2023-01-19,Defective
2286,10185,425,2024-03-21,Changed Mind
2287,14341,131,2025-06-18,Late Delivery
2288,1901,830,2023-09-28,Defective
2289,11711,427,2024-09-02,Late Delivery
2290,19442,279,2025-03-23,Late Delivery
2291,19424,86,2023-06-29,Wrong Size
2292,3545,689,2023-04-14,Late Delivery
2293,6042,679,2023-09-14,Wrong Size
2294,857,912,2024-12-16,Changed Mind
2295,1362,733,2023-07-06,Late Delivery
2296,3729,898,2024-12-02,Wrong Size
2297,4262,323,2024-05-28,Wrong Size
2298,11478,879,2023-11-26,Wrong Size
2299,4091,82,2024-12-06,Late Delivery
2300,4447,107,2024-04-28,Defective
2301,11686,984,2023-07-15,Wrong Size
2302,19903,833,2025-07-11,Wrong Size
2303,11018,196,2022-09-30,Wrong Size
2304,11558,100,2023-11-27,Changed Mind
2305,17715,967,2023-03-26,Wrong Size
2306,3122,202,2023-02-20,Defective
2307,6923,89,2025-04-06,Changed Mind
2308,13027,354,2025-05-08,Changed Mind
2309,6132,483,2025-08-03,Late Delivery
2310,18775,897,2025-08-18,Wrong Size
2311,12129,239,2024-03-24,Changed Mind
2312,7739,986,2024-04-28,Wrong Size
2313,8384,837,2024-09-21,Late Delivery
2314,16825,552,2025-04-13,Wrong Size
2315,17155,273,2025-01-17,Wrong Size
2316,19890,425,2023-03-12,Defective
2317,3151,826,2025-02-01,Late Delivery
2318,9543,47,2024-04-05,Defective
2319,237,125,2025-08-13,Wrong Size
2320,9563,620,2023-09-06,Defective
2321,17645,816,2023-02-10,Wrong Size
2322,4815,467,2025-08-13,Wrong Size
2323,15281,921,2023-05-20,Late Delivery
2324,17967,171,2023-01-21,Wrong Size
2325,16832,458,2024-05-09,Changed Mind
2326,10033,686,2024-05-04,Late Delivery
2327,2364,164,2024-01-11,Changed Mind
2328,15830,18,2022-12-23,Late Delivery
2329,5394,744,2023-08-14,Wrong Size
2330,13157,503,2023-08-20,Defective
2331,14006,39,2025-04-13,Changed Mind
2332,17124,329,2023-06-13,Late Delivery
2333,17831,908,2025-06-01,Defective
2334,8644,963,2023-01-04,Defective
2335,4615,419,2025-05-13,Late Delivery
2336,6252,967,2024-01-06,Wrong Size
2337,14388,988,2023-11-12,Late Delivery
2338,14758,836,2024-04-30,Defective
2339,11009,651,2024-09-08,Changed Mind
2340,8981,374,2025-05-04,Defective
2341,951,306,2023-07-13,Defective
2342,3615,667,2025-05-16,Wrong Size
2343,17269,369,2024-09-22,Wrong Size
2344,12247,440,2025-09-09,Defective
2345,19746,67,2024-09-14,Changed Mind
2346,13317,118,2025-05-01,Defective
2347,19792,403,2023-02-13,Late Delivery
2348,3359,97,2023-11-20,Changed Mind
2349,6301,901,2024-12-25,Late Delivery
2350,2775,844,2025-03-02,Changed Mind
2351,13790,215,2024-08-05,Changed Mind
2352,1427,526,2023-09-05,Changed Mind
2353,18050,540,2025-07-19,Wrong Size
2354,11857,246,2024-08-14,Wrong Size
2355,9299,386,2024-01-19,Defective
2356,12673,681,2022-12-04,Changed Mind
2357,17770,732,2023-06-30,Wrong Size
2358,7763,408,2022-11-12,Late Delivery
2359,5036,855,2023-08-24,Late Delivery
2360,9205,668,2023-09-10,Defective
2361,16402,555,2024-12-15,Late Delivery
2362,4258,647,2023-03-09,Wrong Size
2363,1969,169,2025-05-19,Changed Mind
2364,11835,307,2025-04-17,Defective
2365,14606,463,2023-09-10,Wrong Size
2366,11812,244,2024-04-16,Changed Mind
2367,7853,724,2024-07-10,Changed Mind
2368,6930,841,2024-02-10,Changed Mind
2369,8525,682,2025-08-12,Changed Mind
2370,5010,505,2025-09-03,Defective
2371,11935,293,2023-10-28,Defective
2372,15629,74,2025-01-14,Late Delivery
2373,11337,193,2022-11-28,Changed Mind
2374,7225,211,2024-06-29,Changed Mind
2375,6186,282,2024-10-11,Changed Mind
2376,7325,271,2025-02-14,Wrong Size
2377,8722,818,2023-06-28,Changed Mind
2378,3218,173,2022-09-29,Defective
2379,5319,618,2025-06-09,Wrong Size
2380,6096,790,2022-10-13,Changed Mind
2381,9932,560,2024-09-21,Wrong Size
2382,2251,828,2024-08-17,Defective
2383,13235,136,2023-12-16,Wrong Size
2384,5927,634,2022-10-31,Changed Mind
2385,18945,134,2024-08-30,Late Delivery
2386,14599,375,2024-12-27,Changed Mind
2387,9801,439,2025-05-09,Late Delivery
2388,16873,829,2024-07-17,Late Delivery
2389,19293,86,2023-02-07,Defective
2390,9794,733,2025-03-02,Late Delivery
2391,8991,791,2025-06-02,Late Delivery
2392,13070,693,2023-11-05,Changed Mind
2393,14009,220,2024-07-06,Wrong Size
2394,6872,675,2022-10-26,Defective
2395,14898,180,2023-09-14,Changed Mind
2396,18711,443,2023-06-29,Changed Mind
2397,1129,756,2024-11-25,Wrong Size
2398,5404,852,2023-03-22,Changed Mind
2399,16911,578,2024-10-26,Changed Mind
2400,9407,44,2022-10-27,Late Delivery
2401,11492,10,2025-06-14,Wrong Size
2402,5738,601,2025-02-23,Late Delivery
2403,17432,425,2023-04-13,Late Delivery
2404,2960,852,2024-06-04,Wrong Size
2405,19726,722,2022-10-16,Late Delivery
2406,19055,854,2025-02-02,Wrong Size
2407,1726,468,2023-06-03,Changed Mind
2408,10612,635,2023-07-10,Wrong Size
2409,14449,174,2023-11-13,Late Delivery
2410,10310,230,2024-09-15,Wrong Size
2411,12040,926,2025-05-10,Changed Mind
2412,15401,798,2023-04-16,Defective
2413,17692,621,2024-09-03,Late Delivery
2414,7023,306,2024-03-06,Defective
2415,3071,101,2025-06-29,Changed Mind
2416,4486,899,2024-03-30,Late Delivery
2417,9346,453,2024-04-27,Late Delivery
2418,9637,926,2024-07-23,Changed Mind
2419,13069,687,2025-05-28,Wrong Size
2420,7620,316,2025-01-29,Changed Mind
2421,13403,658,2023-07-12,Wrong Size
2422,40,319,2024-10-25,Wrong Size
2423,10589,665,2025-04-23,Wrong Size
2424,4937,913,2022-12-15,Late Delivery
2425,16787,443,2024-04-07,Defective
2426,5776,326,2024-11-30,Wrong Size
2427,13315,126,2025-04-02,Wrong Size
2428,14676,275,2023-10-07,Late Delivery
2429,13758,938,2024-07-15,Changed Mind
2430,18039,473,2024-01-27,Changed Mind
2431,13066,805,2024-02-03,Defective
2432,15000,716,2022-09-27,Wrong Size
2433,1822,414,2023-08-23,Wrong Size
2434,8418,441,2024-10-31,Wrong Size
2435,16202,123,2025-01-29,Wrong Size
2436,6342,242,2024-10-08,Wrong Size
2437,1093,536,2024-08-19,Defective
2438,167,500,2023-07-30,Defective
2439,15790,332,2023-09-28,Changed Mind
2440,6496,705,2022-11-13,Changed Mind
2441,14382,532,2025-03-12,Defective
2442,15744,658,2023-07-20,Late Delivery
2443,5907,533,2023-08-02,Late Delivery
2444,12427,205,2024-10-30,Changed Mind
2445,7343,858,2022-11-21,Late Delivery
2446,1948,171,2024-04-17,Defective
2447,3208,243,2023-06-10,Late Delivery
2448,6798,228,2025-05-15,Late Delivery
2449,18196,324,2024-07-14,Defective
2450,12886,72,2024-02-18,Late Delivery
2451,3292,975,2025-02-17,Late Delivery
2452,15874,61,2024-11-11,Late Delivery
2453,6095,55,2024-04-29,Late Delivery
2454,6511,155,2023-11-13,Defective
2455,6676,743,2025-06-18,Late Delivery
2456,3077,302,2024-05-26,Changed Mind
2457,6923,883,2023-07-10,Changed Mind
2458,14460,376,2024-03-28,Changed Mind
2459,19153,708,2025-01-31,Wrong Size
2460,164,898,2024-01-12,Late Delivery
2461,15003,743,2022-12-29,Late Delivery
2462,9699,712,2022-12-15,Defective
2463,6981,489,2024-09-09,Defective
2464,2494,699,2022-12-09,Wrong Size
2465,1501,95,2023-04-20,Wrong Size
2466,9928,825,2024-04-27,Changed Mind
2467,17445,149,2023-11-26,Late Delivery
2468,1910,30,2024-07-17,Late Delivery
2469,3987,852,2024-06-23,Defective
2470,2863,773,2023-01-11,Changed Mind
2471,11313,753,2023-02-27,Changed Mind
2472,7259,35,2024-02-05,Defective
2473,5834,673,2024-12-27,Defective
2474,13033,997,2024-09-03,Defective
2475,4594,484,2025-03-18,Defective
2476,5583,383,2023-10-31,Wrong Size
