refund_id,return_id,refund_amount,refund_status,refund_date
3251,2051,83832.03,Pending,2023-07-04
3252,4421,57133.25,Processed,2024-11-22
3253,4609,1467.9,Pending,2024-05-31
3254,2707,55749.92,Processed,2022-12-06
3255,3124,89376.53,Pending,2024-06-11
3256,176,79333.11,Pending,2024-10-16
3257,1485,38818.97,Pending,2024-08-19
3258,1056,66165.53,Processed,2025-02-16
3259,2035,52808.69,Processed,2024-11-03
3260,2300,23451.78,Pending,2022-10-10
3261,338,59273.67,Pending,2023-01-24
3262,583,83939.3,Pending,2024-01-08
3263,4888,43092.89,Pending,2023-10-17
3264,4954,28402.12,Pending,2024-08-09
3265,3349,2902.34,Processed,2025-02-14
3266,2877,14857.47,Pending,2024-03-12
3267,4610,23286.27,Pending,2025-07-30
3268,3646,43210.19,Processed,2022-11-22
3269,329,37010.65,Processed,2023-10-12
3270,2100,47392.64,Pending,2022-10-29
3271,4952,59615.23,Processed,2023-11-14
3272,3680,30161.35,Pending,2025-02-11
3273,3115,31099.96,Processed,2025-02-14
3274,568,67425.23,Pending,2025-02-24
3275,3686,29744.16,Processed,2024-03-22
3276,543,77768.25,Processed,2023-12-26
3277,3014,82908.48,Processed,2022-11-04
3278,3299,48641.49,Processed,2025-04-10
3279,4746,87438.62,Pending,2024-10-06
3280,3010,22052.48,Pending,2025-05-24
3281,2010,72082.28,Pending,2024-06-08
3282,3775,69177.37,Processed,2023-03-13
3283,3373,50502.34,Pending,2022-10-20
3284,1863,67848.59,Pending,2023-09-30
3285,480,42893.57,Pending,2023-04-29
3286,2055,53259.29,Pending,2025-07-26
3287,4321,77336.44,Processed,2025-04-27
3288,3987,22677.42,Pending,2023-04-02
3289,2406,64215.16,Pending,2025-07-23
3290,3375,78789.56,Processed,2025-09-10
3291,2056,3116.57,Pending,2023-02-13
3292,2680,7750.08,Processed,2023-02-10
3293,2425,36851.65,Processed,2025-05-21
3294,4077,43235.19,Processed,2025-03-21
3295,2466,75128.43,Processed,2025-07-05
3296,1123,68136.81,Pending,2024-09-14
3297,1348,20013.05,Processed,2024-04-15
3298,919,88141.26,Pending,2024-01-30
3299,3728,83295.81,Pending,2024-04-04
3300,4594,51564.4,Pending,2024-01-10
3301,2714,81064.47,Pending,2024-11-01
3302,1161,71484.7,Processed,2025-06-30
3303,460,22304.8,Pending,2024-11-15
3304,1743,4425.58,Pending,2024-09-15
3305,3701,72710.15,Pending,2022-09-27
3306,155,8675.89,Processed,2025-05-07
3307,3466,7397.37,Processed,2025-05-13
3308,4148,68151.01,Processed,2024-07-06
3309,4684,40707.28,Pending,2022-10-11
3310,1001,25950.95,Pending,2023-10-18
3311,3696,6971.04,Pending,2024-07-12
3312,4428,82830.65,Pending,2025-03-01
3313,539,10658.27,Pending,2023-01-04
3314,4450,47650.09,Pending,2024-04-28
3315,3855,16531.13,Processed,2023-11-05
3316,1695,20496.76,Pending,2025-03-09
3317,1404,11412.51,Pending,2025-06-14
3318,1448,28794.29,Processed,2024-02-12
3319,2179,59422.23,Pending,2023-06-06
3320,4414,29451.23,Pending,2024-05-13
3321,3606,39817.46,Pending,2025-01-03
3322,2367,32867.11,Pending,2024-04-01
3323,4471,19505.84,Processed,2022-10-19
3324,2566,84143.81,Pending,2023-06-26
3325,3150,71439.81,Pending,2025-03-10
3326,3608,54099.54,Processed,2025-04-23
3327,2263,89471.72,Processed,2024-12-07
3328,484,35058.11,Processed,2023-10-20
3329,1441,25050.43,Pending,2024-01-09
3330,4783,85310.0,Pending,2023-12-14
3331,3679,35851.79,Pending,2025-08-19
3332,1180,52106.53,Processed,2025-02-18
3333,4229,56363.39,Processed,2024-03-10
3334,4940,30088.1,Pending,2023-06-19
3335,210,24538.68,Pending,2024-08-10
3336,3532,26943.29,Processed,2024-10-20
3337,322,52101.17,Processed,2023-07-03
3338,3209,84008.9,Processed,2023-08-07
3339,557,6432.05,Processed,2024-02-14
3340,2490,71434.75,Processed,2025-08-05
3341,936,80584.4,Processed,2024-09-15
3342,154,60114.99,Pending,2025-03-14
3343,4080,73295.04,Processed,2025-03-22
3344,1200,83284.05,Processed,2024-11-15
3345,4215,78041.24,Pending,2024-10-26
3346,2786,65669.41,Pending,2024-07-27
3347,3163,14861.53,Processed,2025-03-04
3348,1346,74796.11,Pending,2024-11-17
3349,86,89285.59,Processed,2025-04-25
3350,4064,3914.11,Processed,2025-04-19
3351,4694,21228.36,Pending,2024-07-02
3352,1559,26396.88,Processed,2025-03-03
3353,2578,24495.08,Processed,2025-06-25
3354,3195,87218.36,Pending,2022-10-29
3355,4802,11717.96,Pending,2025-08-17
3356,1211,41941.81,Processed,2023-06-27
3357,4520,56693.45,Processed,2022-10-15
3358,4937,58518.71,Pending,2025-01-24
3359,2917,31580.38,Pending,2024-05-29
3360,3937,57836.78,Processed,2023-09-02
3361,4804,7894.87,Processed,2024-08-29
3362,3464,49480.15,Processed,2022-10-30
3363,2004,86376.48,Processed,2025-02-07
3364,584,31102.4,Pending,2023-12-29
3365,3780,81902.71,Processed,2023-01-19
3366,3794,83663.0,Processed,2024-09-08
3367,2040,80808.72,Pending,2025-02-25
3368,4136,62549.27,Processed,2025-01-09
3369,789,65505.33,Processed,2024-09-27
3370,3542,14521.28,Pending,2023-05-22
3371,2194,55282.49,Processed,2025-05-07
3372,2964,35420.91,Processed,2025-03-24
3373,3050,80350.87,Pending,2023-02-08
3374,2851,59360.13,Pending,2023-07-04
3375,2611,53511.76,Processed,2022-10-28
3376,3909,73079.49,Pending,2023-02-23
3377,393,3739.72,Pending,2023-03-02
3378,4643,23229.79,Pending,2023-12-12
3379,3093,65960.04,Pending,2024-08-07
3380,1638,68032.65,Processed,2024-09-30
3381,1132,61126.08,Pending,2025-08-14
3382,1844,37861.41,Processed,2024-03-05
3383,1087,84813.12,Pending,2023-12-06
3384,2587,43323.53,Processed,2023-10-09
3385,135,68076.97,Pending,2024-07-10
3386,4923,63315.65,Pending,2024-04-05
3387,1489,33953.32,Pending,2023-01-26
3388,2919,64335.01,Pending,2024-09-04
3389,614,53012.76,Processed,2023-06-26
3390,3389,8743.17,Pending,2025-07-03
3391,4997,6236.89,Pending,2022-10-17
3392,3438,26519.38,Processed,2023-12-26
3393,4826,81329.53,Processed,2022-10-02
3394,2899,75818.43,Processed,2025-02-08
3395,1846,25904.84,Pending,2022-10-09
3396,863,85068.33,Pending,2024-09-05
3397,2448,59084.48,Pending,2024-10-06
3398,1449,20254.5,Processed,2025-03-27
3399,3173,25072.32,Pending,2024-07-26
3400,2598,36159.48,Processed,2025-08-21
3401,708,7147.4,Processed,2023-12-16
3402,3071,62645.1,Pending,2025-07-07
3403,3166,82764.45,Pending,2025-04-05
3404,1351,39374.03,Processed,2024-07-18
3405,4550,75277.67,Pending,2024-02-02
3406,3943,19837.69,Processed,2022-12-18
3407,3343,17332.79,Processed,2023-06-20
3408,1530,61286.48,Processed,2023-03-17
3409,266,84101.49,Pending,2024-01-20
3410,4728,46130.83,Pending,2022-11-04
3411,2401,64312.09,Processed,2024-05-09
3412,933,50060.97,Pending,2023-10-15
3413,974,5204.9,Processed,2022-11-18
3414,1795,88943.88,Processed,2024-04-28
3415,3717,56763.37,Pending,2025-06-28
3416,4595,15026.66,Processed,2023-03-25
3417,4853,27556.63,Pending,2024-04-16
3418,745,78594.73,Processed,2024-10-14
3419,159,81089.17,Pending,2023-11-24
3420,1599,12881.33,Pending,2023-05-26
3421,4580,33724.52,Processed,2023-04-22
3422,1441,74627.79,Processed,2023-12-27
3423,3735,44162.01,Pending,2024-08-11
3424,1851,33755.57,Pending,2024-06-24
3425,965,19670.5,Processed,2023-09-23
3426,3839,32464.18,Processed,2024-04-28
3427,4087,8816.94,Pending,2024-10-01
3428,3149,77490.89,Pending,2023-03-06
3429,4879,39040.23,Pending,2023-05-21
3430,2226,27436.96,Processed,2024-02-19
3431,4784,9411.47,Processed,2025-02-13
3432,2247,78913.61,Processed,2022-12-25
3433,3828,43396.71,Pending,2024-04-02
3434,4027,36834.99,Pending,2024-09-25
3435,3879,66946.57,Processed,2022-12-27
3436,3086,38653.39,Processed,2024-06-16
3437,4212,12557.85,Pending,2023-04-12
3438,1543,24456.17,Pending,2025-02-14
3439,1928,7873.45,Processed,2024-12-17
3440,1335,3412.38,Pending,2025-05-28
3441,4931,19637.73,Processed,2023-06-05
3442,2302,59217.04,Pending,2025-07-16
3443,1820,11571.66,Processed,2023-08-13
3444,1216,20994.18,Pending,2023-04-07
3445,2350,78129.47,Processed,2023-02-20
3446,3802,63963.18,Processed,2024-05-15
3447,4732,71879.44,Processed,2024-06-15
3448,641,40154.48,Processed,2023-04-19
3449,2822,23901.02,Processed,2023-05-07
3450,2507,67670.42,Pending,2025-04-08
3451,2462,26427.4,Pending,2024-07-10
3452,1725,10795.05,Processed,2023-01-01
3453,4615,1263.6,Processed,2023-09-12
3454,4698,4821.69,Processed,2025-04-16
3455,2088,83679.97,Pending,2022-11-16
3456,582,56808.36,Processed,2024-03-16
3457,4829,37470.44,Processed,2025-07-17
3458,4418,59364.42,Processed,2024-08-03
3459,1211,84482.77,Processed,2023-03-08
3460,3622,52413.8,Processed,2023-10-14
3461,1158,1710.98,Processed,2023-04-08
3462,2331,68693.52,Pending,2023-06-25
3463,3644,29645.76,Processed,2025-04-08
3464,3778,67090.91,Pending,2024-12-11
3465,8,11608.17,Processed,2023-02-12
3466,170,12726.98,Pending,2025-02-12
3467,4356,4329.0,Processed,2024-07-02
3468,290,64919.19,Pending,2025-04-12
3469,3208,48640.06,Pending,2025-06-01
3470,522,70790.62,Processed,2024-07-17
3471,2948,25739.09,Processed,2023-11-07
3472,1265,67977.97,Pending,2024-02-05
3473,895,80492.59,Pending,2024-12-22
3474,604,45253.2,Processed,2023-12-14
3475,1850,25000.65,Pending,2023-09-29
3476,4581,25941.98,Processed,2023-02-24
3477,2219,64672.74,Pending,2024-08-11
3478,2678,71749.9,Processed,2024-11-15
3479,423,73475.15,Pending,2025-07-08
3480,2614,80077.36,Pending,2023-01-14
3481,3458,51380.77,Pending,2024-01-31
3482,1249,33692.23,Processed,2024-09-20
3483,1643,79317.25,Processed,2025-06-10
3484,4192,80637.97,Processed,2024-04-26
3485,3073,54814.57,Processed,2024-10-22
3486,1040,39341.31,Processed,2023-02-13
3487,1871,5341.96,Processed,2025-06-11
3488,28,53400.52,Pending,2024-01-11
3489,4539,15042.17,Pending,2025-04-12
3490,608,39771.71,Pending,2023-01-12
3491,6,89951.07,Pending,2024-11-08
3492,910,32045.36,Pending,2024-06-05
3493,2525,28700.38,Pending,2023-07-31
3494,2388,77311.67,Processed,2024-07-10
3495,4208,59364.68,Pending,2023-08-26
3496,3116,43078.06,Processed,2025-07-04
3497,178,55883.11,Pending,2025-04-08
3498,337,58586.71,Processed,2025-07-08
3499,4556,85101.44,Processed,2024-07-30
3500,1913,35902.9,Pending,2025-04-29
3501,4575,73040.11,Processed,2025-07-29
3502,1023,30267.15,Pending,2023-07-10
3503,2611,83690.02,Pending,2024-02-20
3504,2048,87335.59,Processed,2023-11-13
3505,4284,991.43,Processed,2024-07-16
3506,1220,4828.0,Processed,2025-08-25
3507,1345,40473.48,Processed,2023-08-01
3508,1345,79546.41,Pending,2024-03-13
3509,679,28021.44,Processed,2025-03-25
3510,1904,89379.66,Processed,2025-04-07
3511,3337,24033.62,Pending,2023-03-16
3512,3757,8624.07,Processed,2024-12-23
3513,206,82648.26,Processed,2025-01-29
3514,1713,50538.9,Pending,2022-11-23
3515,3185,27524.49,Processed,2023-04-05
3516,3668,70539.68,Processed,2023-06-01
3517,2818,24122.33,Pending,2023-05-13
3518,1787,4892.05,Processed,2024-01-09
3519,1208,8017.75,Processed,2024-03-26
3520,3721,87976.17,Processed,2024-08-18
3521,3832,16937.37,Processed,2025-08-04
3522,2562,16493.51,Pending,2024-02-12
3523,1399,39320.6,Pending,2024-03-11
3524,348,44307.32,Processed,2024-09-27
3525,3762,44977.04,Pending,2023-03-09
3526,2990,88191.18,Pending,2024-08-22
3527,1097,62898.03,Processed,2023-01-13
3528,2743,50507.79,Processed,2024-12-17
3529,1513,20591.36,Pending,2023-05-01
3530,187,83702.92,Processed,2024-08-22
3531,4305,10381.56,Processed,2025-06-30
3532,3694,4229.55,Pending,2023-01-09
3533,3016,24208.85,Processed,2024-02-23
3534,1045,2945.16,Pending,2022-12-28
3535,1722,15986.53,Processed,2022-11-30
3536,1349,9436.36,Pending,2024-09-19
3537,1873,70181.55,Pending,2025-04-07
3538,3382,17802.38,Processed,2024-06-12
3539,79,3057.99,Processed,2025-01-28
3540,4112,12484.96,Processed,2025-01-01
3541,2223,20237.33,Pending,2023-04-19
3542,2016,54487.62,Pending,2024-09-10
3543,168,15538.72,Processed,2023-07-14
3544,2369,66106.51,Processed,2024-02-23
3545,3523,65791.28,Processed,2024-12-15
3546,3981,26540.62,Processed,2024-02-24
3547,1395,7266.18,Pending,2024-03-23
3548,3429,77711.83,Processed,2023-03-10
3549,294,38884.9,Processed,2025-01-12
3550,3727,14201.79,Processed,2023-12-31
3551,2137,25881.23,Pending,2023-07-06
3552,3474,16206.76,Pending,2022-12-30
3553,2136,66134.72,Processed,2025-07-14
3554,3606,85647.57,Pending,2023-10-16
3555,3669,25955.59,Pending,2024-01-09
3556,2190,9197.1,Pending,2025-08-18
3557,356,38774.52,Processed,2023-05-19
3558,3907,16293.4,Pending,2022-09-25
3559,1718,3819.59,Pending,2025-04-01
3560,4438,25857.66,Processed,2025-08-09
3561,1123,18788.7,Pending,2022-11-07
3562,1027,82688.19,Pending,2023-12-07
3563,1250,73692.09,Pending,2023-08-02
3564,1376,60043.2,Pending,2024-12-24
3565,1106,36052.94,Pending,2022-10-12
3566,354,29497.4,Processed,2023-07-07
3567,4605,49139.61,Pending,2024-10-03
3568,304,24892.5,Pending,2023-10-13
3569,2797,17542.72,Processed,2023-10-07
3570,1163,29014.94,Pending,2024-09-08
3571,1328,30448.46,Processed,2023-08-07
3572,4495,25526.25,Pending,2023-12-28
3573,2009,64695.57,Pending,2025-01-29
3574,2006,42641.06,Pending,2025-04-10
3575,4165,49117.23,Pending,2023-02-19
3576,3438,6198.6,Pending,2023-11-03
3577,1498,73112.85,Pending,2023-04-03
3578,3777,27409.4,Pending,2024-05-03
3579,1129,19434.22,Processed,2025-05-29
3580,4835,13958.56,Pending,2024-07-23
3581,1150,14804.74,Processed,2022-12-24
3582,4544,4907.02,Processed,2023-06-29
3583,4014,7143.63,Processed,2023-02-28
3584,484,63839.25,Processed,2023-08-27
3585,3068,28533.66,Processed,2023-03-27
3586,3710,73076.28,Pending,2025-06-02
3587,2918,40781.93,Processed,2025-03-07
3588,2951,72109.58,Processed,2024-05-07
3589,4754,15821.12,Processed,2024-11-08
3590,1096,87056.93,Pending,2023-06-09
3591,81,68145.73,Pending,2023-07-23
3592,3476,15265.45,Pending,2024-02-27
3593,1927,26356.19,Pending,2024-10-01
3594,1636,2797.0,Pending,2024-02-11
3595,4428,82690.56,Pending,2025-08-22
3596,1855,68845.45,Processed,2024-01-01
3597,1735,88185.93,Processed,2024-06-05
3598,2017,5948.61,Processed,2024-09-09
3599,3542,44462.81,Pending,2023-12-08
3600,215,54908.43,Processed,2024-10-30
3601,1487,18641.81,Processed,2023-06-20
3602,4251,62824.77,Pending,2025-09-01
3603,4787,77088.15,Processed,2023-02-03
3604,3452,815.58,Processed,2024-06-24
3605,4782,63429.96,Processed,2023-06-15
3606,2899,86735.41,Pending,2024-02-11
3607,355,35589.38,Processed,2025-05-08
3608,955,39323.09,Pending,2023-07-14
3609,1523,72279.06,Pending,2023-04-16
3610,3848,68600.14,Processed,2023-05-30
3611,2816,26913.97,Pending,2025-02-15
3612,2189,41959.16,Processed,2023-07-02
3613,664,60009.59,Pending,2025-07-18
3614,878,41278.29,Pending,2023-04-26
3615,3873,50119.56,Processed,2023-09-04
3616,4523,6027.11,Pending,2022-10-03
3617,3132,18620.68,Pending,2023-09-02
3618,3247,33063.0,Pending,2023-03-21
3619,3942,45376.99,Processed,2023-06-09
3620,697,38311.41,Processed,2025-04-23
3621,1550,5941.43,Processed,2023-06-03
3622,2695,75407.54,Processed,2025-01-06
3623,3037,37901.22,Pending,2024-07-17
3624,1087,84351.88,Pending,2025-08-10
3625,1640,84955.82,Processed,2023-11-13
3626,2515,74982.01,Processed,2022-11-28
3627,3941,62679.92,Pending,2023-11-11
3628,4218,73519.54,Pending,2024-10-24
3629,746,88586.78,Pending,2024-09-28
3630,717,87460.06,Pending,2022-11-30
3631,3275,12368.78,Pending,2025-09-02
3632,4517,30021.41,Processed,2023-06-04
3633,2351,14458.74,Pending,2024-08-28
3634,1787,86700.44,Pending,2023-09-22
3635,4615,76985.54,Processed,2022-11-10
3636,2916,13593.78,Pending,2025-05-06
3637,2669,24532.82,Pending,2024-01-06
3638,2747,761.61,Processed,2022-11-26
3639,2876,45396.73,Processed,2024-10-09
3640,4287,67716.72,Processed,2024-05-19
3641,4236,4808.61,Pending,2024-11-02
3642,122,38178.25,Processed,2023-03-14
3643,1100,39635.18,Pending,2022-09-26
3644,3390,35129.19,Processed,2023-12-21
3645,3960,13334.28,Pending,2022-10-02
3646,3559,80783.19,Processed,2022-10-03
3647,4414,82118.63,Processed,2024-11-25
3648,4269,32150.83,Processed,2022-10-31
3649,4303,67125.54,Pending,2022-10-21
3650,3412,36206.4,Processed,2023-04-27
3651,3818,18286.11,Pending,2023-04-24
3652,3761,53093.68,Pending,2025-07-09
3653,2657,38653.29,Pending,2025-02-08
3654,1784,89685.52,Pending,2024-02-09
3655,1990,72585.85,Processed,2024-02-12
3656,780,45161.93,Processed,2024-12-28
3657,4168,89787.52,Pending,2025-02-01
3658,2480,14637.33,Processed,2023-04-06
3659,460,19848.14,Processed,2025-02-06
3660,1063,5051.46,Pending,2025-02-10
3661,3091,71162.14,Pending,2025-08-15
3662,229,81912.24,Processed,2022-09-27
3663,3899,56658.5,Pending,2023-06-26
3664,2799,38451.87,Pending,2024-04-09
3665,358,7510.54,Processed,2022-12-22
3666,1254,30971.47,Processed,2025-09-08
3667,4662,15647.19,Pending,2025-05-06
3668,4379,2598.75,Processed,2024-12-28
3669,4487,9114.65,Processed,2024-04-28
3670,1798,7069.54,Pending,2024-10-24
3671,1432,28425.56,Processed,2024-05-01
3672,119,61627.22,Processed,2025-05-19
3673,215,20574.56,Processed,2023-04-17
3674,1989,4678.8,Processed,2023-07-18
3675,2410,65455.91,Processed,2024-04-10
3676,4984,21451.75,Pending,2025-03-23
3677,2810,37320.33,Processed,2023-12-20
3678,1924,15773.34,Processed,2025-08-21
3679,655,36981.53,Pending,2025-03-09
3680,1725,23340.48,Processed,2023-10-01
3681,3790,47006.77,Pending,2023-10-04
3682,3630,19025.0,Processed,2024-09-19
3683,1836,53621.98,Processed,2025-05-26
3684,3963,50652.75,Processed,2025-05-22
3685,4559,20336.77,Processed,2025-04-06
3686,1592,26929.94,Pending,2023-11-14
3687,2453,39702.24,Pending,2025-05-04
3688,4218,23326.74,Processed,2022-12-17
3689,1435,25950.31,Processed,2023-06-03
3690,1071,36535.4,Pending,2023-10-10
3691,2829,83216.61,Processed,2023-09-02
3692,4480,80604.69,Processed,2023-10-15
3693,1286,33623.72,Pending,2023-09-30
3694,1523,37279.75,Pending,2023-03-29
3695,1876,38395.74,Pending,2024-06-30
3696,4964,41068.36,Processed,2024-01-29
3697,3567,76715.24,Pending,2025-02-23
3698,4002,61616.59,Processed,2025-03-20
3699,2483,39559.55,Pending,2024-07-26
3700,3583,23759.06,Processed,2023-07-06
3701,3074,62968.69,Processed,2025-04-22
3702,527,1013.37,Processed,2024-09-13
3703,2293,46593.73,Processed,2023-06-09
3704,1472,13269.81,Processed,2024-07-31
3705,3929,31041.12,Processed,2025-09-17
3706,310,34659.11,Pending,2023-05-17
3707,2813,85517.69,Processed,2025-08-13
3708,3801,21633.22,Pending,2022-12-03
3709,1188,39630.87,Pending,2023-08-30
3710,3012,31016.81,Pending,2022-09-21
3711,2552,38927.83,Processed,2023-03-21
3712,3212,50293.33,Pending,2023-06-21
3713,3779,158.32,Pending,2024-09-04
3714,2288,49348.84,Pending,2023-01-31
3715,4991,19647.35,Processed,2025-08-24
3716,2856,11214.12,Pending,2024-07-01
3717,3231,41599.17,Processed,2022-10-19
3718,3128,68708.83,Processed,2023-09-25
3719,1609,59086.43,Pending,2024-04-09
3720,3599,203.09,Pending,2024-05-01
3721,4759,35126.53,Pending,2023-02-09
3722,157,42238.57,Pending,2024-02-12
3723,2949,53853.0,Processed,2024-12-21
3724,1194,14447.51,Processed,2024-05-08
3725,4325,54025.12,Pending,2023-12-12
3726,3533,71734.88,Pending,2024-07-29
3727,3457,11953.27,Pending,2025-04-26
3728,4987,45342.61,Processed,2024-11-19
3729,2915,5619.67,Processed,2024-12-05
3730,1056,77019.87,Pending,2023-05-06
3731,3068,51019.39,Processed,2024-09-05
3732,1817,21454.2,Pending,2023-07-18
3733,3463,69322.92,Pending,2025-03-27
3734,1116,60888.42,Pending,2024-04-21
3735,2936,27793.92,Pending,2025-06-27
3736,4819,45061.44,Pending,2023-04-21
3737,1346,36789.78,Pending,2024-05-28
3738,4308,88402.55,Processed,2023-02-13
3739,799,18067.5,Pending,2023-10-04
3740,887,56306.77,Pending,2023-11-22
3741,4713,77030.88,Pending,2024-12-08
3742,1890,79685.6,Processed,2024-03-16
3743,4227,30391.1,Processed,2024-07-20
3744,1387,67048.29,Pending,2025-06-05
3745,3375,11209.07,Pending,2024-06-07
3746,1693,89019.8,Processed,2022-11-04
3747,2260,41503.07,Processed,2023-02-02
3748,3207,32790.41,Processed,2022-12-31
3749,2571,41521.29,Processed,2024-09-17
3750,4416,54957.17,Pending,2025-03-30
3751,3946,54103.66,Pending,2023-04-21
3752,2153,36171.72,Processed,2024-02-22
3753,2559,10002.27,Processed,2023-11-18
3754,3372,74103.64,Processed,2024-02-11
3755,3660,12330.81,Processed,2025-01-13
3756,4228,22916.53,Pending,2024-03-02
3757,4653,11512.32,Processed,2024-08-23
3758,1058,80581.71,Pending,2025-08-16
3759,2303,15052.74,Pending,2024-02-19
3760,1218,13391.35,Pending,2023-04-30
3761,1469,60735.12,Pending,2023-03-20
3762,3863,5748.82,Processed,2023-08-17
3763,4991,36816.89,Processed,2023-01-04
3764,4000,25504.63,Pending,2023-02-13
3765,846,19170.9,Pending,2023-03-24
3766,3324,73823.88,Processed,2025-04-05
3767,72,25391.96,Processed,2025-03-16
3768,1989,82352.23,Processed,2022-11-11
3769,4320,17060.25,Processed,2024-10-03
3770,4412,54379.26,Pending,2023-04-19
3771,1071,37860.31,Processed,2024-04-26
3772,4809,4021.13,Processed,2023-07-07
3773,3028,31917.71,Processed,2025-04-13
3774,665,79658.33,Pending,2022-12-07
3775,427,8565.57,Processed,2024-07-01
3776,380,75607.51,Processed,2024-11-27
3777,1235,26222.48,Pending,2025-06-03
3778,97,69852.32,Pending,2022-10-23
3779,2869,62441.07,Pending,2024-10-27
3780,4412,33490.29,Processed,2025-06-22
3781,4970,63369.2,Processed,2024-03-29
3782,2967,7817.21,Processed,2022-11-04
3783,4271,67106.31,Processed,2023-04-15
3784,2457,8134.83,Pending,2025-02-02
3785,2555,10614.86,Processed,2023-12-14
3786,691,24613.84,Pending,2025-01-13
3787,1367,82309.86,Processed,2024-08-27
3788,4783,11060.51,Processed,2022-12-11
3789,3364,6822.45,Processed,2024-03-29
3790,4153,75685.55,Processed,2024-01-24
3791,3550,33223.24,Processed,2025-02-23
3792,3240,60202.76,Processed,2025-06-30
3793,1139,51545.5,Pending,2022-10-18
3794,2973,54059.41,Pending,2023-10-23
3795,4269,73741.11,Pending,2023-07-02
3796,1326,51266.36,Pending,2023-07-31
3797,926,10107.77,Pending,2024-08-05
3798,2353,28485.6,Processed,2023-06-15
3799,1964,22085.99,Pending,2022-10-29
3800,3576,77031.25,Pending,2024-11-23
3801,805,86394.67,Pending,2023-11-29
3802,3757,65971.63,Pending,2022-10-24
3803,1696,72242.64,Processed,2023-08-20
3804,4661,89996.29,Pending,2025-06-10
3805,958,10658.79,Processed,2024-11-01
3806,82,6582.71,Pending,2023-11-20
3807,2434,35607.65,Pending,2024-11-07
3808,2413,64394.71,Processed,2024-06-14
3809,2909,46899.08,Processed,2024-10-08
3810,760,61539.66,Processed,2023-03-30
3811,535,67673.59,Pending,2024-09-08
3812,2197,42478.29,Processed,2025-03-23
3813,4039,69679.24,Processed,2024-03-10
3814,4487,50917.29,Pending,2023-06-24
3815,3229,89182.12,Pending,2025-05-08
3816,1391,50096.24,Pending,2025-04-27
3817,4569,30968.67,Processed,2022-10-17
3818,728,9833.6,Processed,2023-05-02
3819,3848,45347.39,Pending,2025-01-08
3820,241,37939.56,Pending,2023-02-25
3821,396,49716.33,Pending,2024-01-20
3822,421,85280.67,Pending,2024-06-20
3823,707,22471.71,Pending,2025-08-04
3824,518,57777.3,Pending,2025-09-07
3825,4687,70238.94,Processed,2023-10-21
3826,3508,50714.0,Processed,2022-11-15
3827,2685,88418.91,Processed,2025-02-11
3828,3508,37987.71,Pending,2024-08-10
3829,3821,67956.33,Processed,2022-11-22
3830,1794,1609.17,Processed,2024-11-14
3831,248,6624.7,Processed,2024-04-10
3832,3887,82754.65,Pending,2024-04-25
3833,1105,52120.87,Processed,2023-05-10
3834,435,63902.28,Pending,2025-02-04
3835,4302,78082.58,Processed,2025-05-26
3836,67,5677.3,Pending,2025-04-14
3837,3091,27943.49,Pending,2024-08-12
3838,4542,42992.21,Processed,2024-01-02
3839,4524,69762.19,Pending,2024-01-27
3840,3938,60992.91,Pending,2024-09-19
3841,2736,23823.81,Processed,2023-09-13
3842,1554,60877.12,Processed,2025-08-17
3843,2590,17415.53,Pending,2022-09-26
3844,779,81131.1,Processed,2025-05-12
3845,4281,32989.26,Pending,2023-05-11
3846,2692,45161.72,Pending,2025-04-25
3847,1513,3349.24,Processed,2023-11-29
3848,2863,59557.37,Processed,2023-08-30
3849,1453,88840.22,Processed,2024-08-06
3850,3261,42652.21,Processed,2023-08-09
3851,3629,63044.8,Processed,2023-06-09
3852,3270,42253.32,Pending,2024-05-24
3853,2880,51740.66,Pending,2023-05-18
3854,4328,54185.54,Processed,2025-07-06
3855,2546,23014.7,Processed,2022-10-25
3856,1940,58154.77,Pending,2024-01-06
3857,3125,57097.36,Processed,2025-03-08
3858,3381,61514.41,Processed,2022-11-25
3859,4734,76357.21,Processed,2025-02-01
3860,163,27426.61,Processed,2024-06-03
3861,4751,61301.93,Pending,2023-02-19
3862,4538,14287.62,Processed,2024-06-28
3863,1445,50801.1,Processed,2025-09-05
3864,2810,35791.83,Pending,2025-03-31
3865,4394,57557.97,Pending,2024-11-25
3866,3322,74290.42,Pending,2023-01-19
3867,796,71655.17,Processed,2023-08-05
3868,1383,14240.51,Processed,2025-08-16
3869,3180,74772.21,Pending,2023-05-28
3870,3407,49877.16,Processed,2023-03-17
3871,4625,54724.4,Processed,2024-08-02
3872,2623,1277.69,Processed,2024-06-17
3873,3714,41746.01,Pending,2023-03-22
3874,2735,20773.96,Processed,2023-12-17
3875,4791,44861.82,Pending,2025-04-02
3876,1155,25898.03,Processed,2025-04-07
3877,4584,81547.87,Pending,2023-01-17
3878,1797,31966.93,Processed,2024-05-18
3879,3842,27002.35,Processed,2024-01-11
3880,1386,86394.32,Pending,2024-02-18
3881,2386,47947.42,Processed,2024-11-11
3882,369,9669.63,Processed,2022-09-19
3883,2649,61692.18,Pending,2024-05-13
3884,1714,1251.4,Processed,2024-10-07
3885,285,11744.04,Pending,2024-07-20
3886,457,64133.84,Pending,2023-04-02
3887,4223,26373.7,Pending,2024-07-12
3888,2173,29066.93,Pending,2023-08-10
3889,2548,20053.7,Processed,2023-03-24
3890,4581,40712.58,Processed,2025-02-18
